uid	iid
16	6829
16	6835
18	6140
18	8656
18	12833
20	33884
20	23270
20	23528
20	27060
20	27232
20	33672
20	32715
20	33085
20	20228
20	28446
20	37836
20	19994
20	14306
21	39643
21	37332
21	20873
21	34201
22	35439
22	22260
22	9950
23	39895
23	19953
23	34746
23	40785
23	25744
23	22441
23	20322
23	17864
23	30519
23	14909
25	39364
25	36770
25	27472
25	26188
25	20284
25	17479
25	37174
26	35204
26	33850
26	28241
26	26322
26	22415
26	16290
26	17802
28	15645
28	31404
28	22690
28	21889
28	21436
28	13295
28	15420
28	1593
30	29291
30	5682
30	6662
30	12597
31	32772
31	21416
31	11769
32	20623
32	23261
32	22645
32	24190
32	23379
32	30260
32	34817
32	38391
32	17768
32	24997
32	16647
32	14227
32	14416
33	22104
33	39196
33	33813
33	32157
33	31508
33	30179
33	25418
33	23326
33	39905
33	17994
33	16970
33	3422
34	29439
34	30099
34	39407
34	35177
34	16574
34	30414
34	14499
35	31905
35	31508
35	31267
35	31242
35	31176
35	30241
35	28758
35	28281
35	27384
35	27152
35	26981
35	26216
35	26217
35	26182
35	26166
35	26110
35	26044
35	25996
35	25995
35	25992
35	25946
35	31956
35	25797
35	26526
35	32016
35	25618
35	32018
35	25771
35	40944
35	39132
35	38489
35	36479
35	36425
35	36423
35	35694
35	35691
35	35642
35	35589
35	35574
35	35426
35	35063
35	34396
35	33915
35	33094
35	33033
35	32938
35	32900
35	32632
35	32422
35	32020
35	32017
35	25667
35	19925
35	25419
35	8115
35	8017
35	7840
35	6788
35	6557
35	6533
35	5221
36	27700
36	15566
36	32930
36	14054
38	40116
38	19761
38	19621
39	2313
39	4748
39	6817
39	16445
40	41211
40	41354
40	41204
41	3053
41	4012
41	4218
41	4223
42	30602
42	30486
42	30447
42	28533
42	27948
42	27742
42	19284
42	27544
42	24203
42	23702
42	21309
42	19318
42	30639
42	27550
42	30712
42	15632
42	30838
42	39767
42	19252
42	39235
42	39230
42	35052
42	32683
42	32542
42	32421
42	32001
42	31770
42	31735
42	31727
42	31703
42	31699
42	30967
42	30793
42	19251
42	14652
42	19210
42	695
42	707
42	3229
42	4589
43	30289
43	32481
43	33233
43	33333
43	33347
43	33450
43	40487
43	41236
43	41186
43	41242
43	41254
43	41274
43	41301
43	40689
43	23933
43	33902
43	23825
43	23836
44	39469
44	25890
44	26077
44	31150
44	34563
44	39051
44	37810
44	39434
44	39435
44	39436
44	25889
44	34596
44	25888
44	26076
44	21101
45	8252
45	27452
45	26570
45	18129
45	17623
45	4695
46	7825
46	7916
46	41636
48	16122
48	17486
48	16343
48	15589
48	29819
49	38549
49	29731
49	23381
49	23191
49	21461
49	21193
49	21156
49	19940
49	19669
49	29888
49	17760
50	19021
50	18614
50	17667
50	16063
50	16276
50	16210
50	22164
50	15543
50	16408
50	22223
50	25619
50	24762
50	38941
50	26135
50	26843
50	27300
50	32100
50	33782
50	35439
50	13644
50	23140
50	12949
50	24784
50	11129
50	12752
50	266
51	35554
51	20072
51	15089
53	30942
53	971
53	3675
55	12349
55	15069
55	15322
55	17546
55	22481
55	24867
55	24926
55	25015
55	28043
55	29932
55	30847
55	31285
55	31522
55	35125
55	25023
55	12067
55	11902
55	11753
55	40309
55	796
55	1283
56	19472
56	19364
56	19006
56	29578
58	4345
58	9970
58	19995
58	22128
59	731
59	2564
59	11867
60	42443
60	42548
60	42131
60	41851
61	3029
61	7928
61	8074
62	35818
62	30859
62	20785
62	17421
62	16049
62	8037
62	7583
63	25610
63	25157
63	25109
63	24993
63	24815
63	24798
63	24767
63	24722
63	24717
63	24410
63	23017
63	24374
63	24372
63	23531
63	23513
63	23401
63	23381
63	23302
63	23260
63	25744
63	22330
63	24377
63	25745
63	29157
63	25845
63	37135
63	35115
63	35022
63	34474
63	33028
63	31771
63	31250
63	31247
63	31137
63	31063
63	25788
63	30682
63	29480
63	29375
63	20801
63	29140
63	28126
63	27884
63	27811
63	27709
63	26996
63	26305
63	30528
63	20574
63	40933
63	19682
63	10632
63	10621
63	9565
63	8406
63	7723
63	6002
63	5772
64	42437
64	42330
64	42191
64	42216
65	25997
65	20284
65	18386
66	40671
66	40581
66	38391
66	34174
66	30962
66	26406
66	23850
66	21301
66	12183
66	13656
69	37475
69	18731
69	20426
69	20813
69	20990
69	24483
69	24589
69	24717
69	24936
69	25385
69	27114
69	28666
69	29063
69	29348
69	30098
69	30925
69	37943
69	39905
69	18532
69	17747
69	36593
69	17241
69	17486
69	3999
70	30481
70	15645
70	34483
71	23800
71	23970
71	23989
71	24015
71	26566
71	27310
71	27369
71	31508
71	33355
71	32217
71	32506
71	15763
71	32905
71	30825
71	14813
71	2800
71	7950
71	7030
71	7019
72	30199
72	37988
72	28585
73	38439
73	37886
73	27561
73	25490
73	33836
74	4434
74	7654
74	17979
75	28241
75	43618
75	14142
76	1764
76	2151
76	6462
76	15919
77	28587
77	40958
77	39189
77	38484
77	38439
77	27655
78	17747
78	32771
78	19496
78	19761
78	19771
78	20014
78	20141
78	20623
78	21187
78	21233
78	22218
78	24504
78	25726
78	28063
78	28448
78	29954
78	31046
78	31104
78	31449
78	17531
78	21416
78	15062
78	14163
78	14413
78	14420
79	26092
79	21914
79	21909
80	29434
80	32679
80	29370
80	17595
80	28399
80	27980
80	21838
80	21675
80	13654
80	9975
82	32544
82	34791
82	30641
82	27735
82	22535
82	22471
82	17750
82	14256
82	17588
82	12052
84	32420
84	32436
84	32542
84	37708
84	37494
84	31646
84	37492
84	31469
84	32926
84	28517
86	41027
86	41030
86	41035
86	41066
86	41019
86	41110
86	41159
86	41446
86	41185
86	41302
86	41204
86	41214
86	41290
86	41319
86	41331
86	41336
86	41370
86	41014
86	41203
86	40200
86	41160
86	39480
86	39729
86	127
88	30650
88	8001
88	8285
88	14646
88	18178
89	31469
89	28063
89	33987
91	31988
91	22481
91	8670
94	38391
94	40516
94	33424
94	27369
96	16768
96	15205
96	11826
98	23158
98	17458
98	16574
99	4783
99	8406
99	8594
99	14396
101	25574
101	27375
101	29876
101	29167
101	31099
101	31120
101	25359
101	30372
101	23787
101	20205
101	22254
101	20238
101	31560
101	19580
101	17933
101	17687
101	16928
101	22481
101	31987
101	32851
101	32535
101	40615
101	40543
101	39964
101	37542
101	35745
101	34907
101	34554
101	34513
101	33929
101	33859
101	33857
101	33836
101	33199
101	32933
101	16313
101	32786
101	32551
101	32504
101	15527
101	17881
101	14288
101	4357
101	3589
101	3402
101	3386
101	3319
101	14591
102	30580
102	30218
102	28895
102	28517
102	28388
102	28289
102	28284
102	28184
102	24811
102	25736
102	24893
102	23523
102	23475
102	23254
102	31000
102	21666
102	26212
102	31260
102	17967
102	31561
102	21594
102	40909
102	39862
102	39191
102	38391
102	38053
102	37779
102	37356
102	36051
102	35875
102	34914
102	32978
102	32891
102	32478
102	31991
102	31689
102	31638
102	31508
102	21295
102	17486
102	21104
102	12687
102	11950
102	11743
102	8378
103	21399
103	20443
103	19612
103	19593
106	40830
106	33355
106	37945
106	33333
108	34385
108	33849
108	33785
108	27953
108	24812
108	24587
108	24256
108	22295
108	16416
108	22481
108	11825
109	11678
109	16419
109	19205
110	25181
110	25430
110	25440
110	21059
110	31724
110	20837
110	6671
111	34476
111	30515
111	26167
111	32386
112	16110
112	16419
112	17967
112	20292
112	20345
113	30949
113	34970
113	31137
114	37952
114	28289
114	26203
114	26191
114	28408
116	25462
116	14762
116	17868
116	18731
116	19156
116	19257
116	20699
116	24869
116	25523
116	30942
116	27606
116	27678
116	30528
116	30780
116	14729
116	32544
116	35119
116	35460
116	27268
116	14486
116	14411
116	916
116	324
116	673
118	19519
118	8258
118	19438
119	43015
119	43036
119	43008
119	43172
119	43204
119	43049
119	42989
120	23456
120	23353
120	23132
120	23061
120	23031
120	22893
120	22892
120	21510
120	21494
120	19416
120	19295
120	19021
120	19272
120	19011
120	18960
120	18931
120	38995
120	17512
120	17281
120	16647
120	15823
120	13709
120	13496
120	19280
120	24188
120	25634
120	25426
120	13214
120	38763
120	38741
120	38661
120	38651
120	38391
120	37711
120	37110
120	36912
120	36412
120	34125
120	25225
120	32746
120	32542
120	29999
120	29680
120	28789
120	28489
120	28484
120	28076
120	26663
120	26256
120	25990
120	25880
120	32604
120	13126
120	10935
120	12983
120	9761
120	9760
120	9746
120	9629
120	9591
120	9565
120	9497
120	9426
121	36198
121	16006
121	29276
122	887
122	12010
122	17667
124	1385
124	5478
124	5651
125	38776
125	25589
125	39230
125	29306
125	25906
125	19734
125	29480
126	21289
126	16361
126	21288
127	28361
127	20391
127	20990
127	21050
127	22673
127	25468
127	18616
127	26102
127	26104
127	28362
127	33674
127	29538
127	29834
127	31387
127	32253
127	34513
127	35517
127	35530
127	35799
127	35807
127	18615
127	28747
127	18606
127	35531
127	18577
127	1764
127	2675
127	4783
129	4713
129	843
129	1147
129	1280
129	1462
129	1583
129	1584
129	3305
129	3312
129	3766
129	4281
129	5004
129	6846
129	6839
129	30857
129	31026
129	31032
129	31717
129	31721
129	31905
129	32430
129	32874
129	32997
129	33014
129	33523
129	33651
129	33835
129	30769
129	33860
129	33922
129	34448
129	34455
129	35187
129	35358
129	35807
129	37303
129	38391
129	39539
129	39748
129	39943
129	40386
129	40779
129	33907
129	30535
129	37437
131	21359
131	28753
131	26565
131	29543
131	36743
131	32100
131	33026
131	33078
131	30032
131	19275
131	16508
132	36630
132	21324
132	32335
132	31915
132	31723
132	31666
132	31474
132	28289
132	25872
132	36629
132	20020
132	19465
133	23172
133	25140
133	25461
133	25618
133	33474
133	27948
133	28272
133	20936
133	26079
133	20434
133	6650
133	16294
135	23710
135	24769
135	27841
135	29880
135	32655
135	35338
135	39429
135	39373
135	39377
135	39378
135	19777
135	40802
135	38108
135	17415
135	37846
135	17142
135	17396
136	35984
136	35678
136	35679
136	35680
136	35682
136	35692
136	35685
136	35693
136	35695
136	35780
136	35676
136	35683
136	35623
136	34520
136	35556
136	35507
136	32189
136	35423
136	34584
136	33815
136	33806
136	33794
136	33785
136	33774
136	33729
136	33641
136	36163
136	35577
136	36571
136	37697
136	36609
136	32117
136	40430
136	39777
136	39473
136	39430
136	38138
136	38000
136	37927
136	37742
136	37710
136	37706
136	37675
136	37661
136	36599
136	37656
136	37644
136	37633
136	37631
136	37620
136	37614
136	37612
136	37609
136	37608
136	37605
136	37604
136	37596
136	36626
136	36622
136	37650
136	32068
136	37622
136	31857
136	17088
136	17011
136	17005
136	16943
136	15778
136	13989
136	13982
136	13967
136	12264
136	31897
137	37194
137	31510
137	31451
137	30941
137	29278
137	29063
138	29464
138	4000
138	9360
138	9361
138	9492
138	9946
140	25073
140	31097
140	29706
140	29167
140	28408
140	28166
140	25374
140	25295
140	24250
140	34586
140	23315
140	17263
141	31726
141	32504
141	30159
141	33030
141	29524
142	5788
142	11985
142	25693
143	27154
143	27167
143	27357
143	39641
143	27446
143	27359
143	27360
143	27095
143	27450
143	27358
143	27074
143	39257
143	27030
143	27029
143	27028
143	27027
143	27026
143	26663
143	26590
143	26563
143	26561
143	27474
143	27033
143	27812
143	37618
143	28545
143	38149
143	38045
143	37658
143	37642
143	37628
143	26522
143	35454
143	35125
143	34513
143	32886
143	32191
143	31830
143	31798
143	29984
143	29816
143	29712
143	29411
143	29397
143	28863
143	28833
143	28762
143	28004
143	25290
143	17057
143	23426
143	10336
143	8477
143	8079
143	7956
143	7874
143	7729
143	7584
144	26207
144	36468
144	36446
144	35089
144	35075
144	26222
144	32883
144	26231
144	26208
144	36943
144	32945
144	36947
144	38923
144	36975
144	36983
144	36991
144	37009
144	37031
144	38756
144	38804
144	38810
144	38915
144	38951
144	39000
144	21587
144	36951
144	21583
144	13724
144	21544
144	350
144	351
144	356
146	5733
146	15544
146	18376
146	18390
147	32634
147	35058
147	24997
147	23401
148	29506
148	25945
148	25981
148	26662
148	27646
148	34922
148	39670
148	37374
148	37663
148	37713
148	37779
148	38276
148	25480
148	37340
148	25353
148	14543
148	22589
151	27193
151	20580
151	20584
151	20582
151	20577
151	38529
153	28810
153	28709
153	28687
153	28681
153	28676
153	28634
153	28635
153	28920
153	28617
153	28216
153	29519
153	28666
153	28933
153	29107
153	29068
153	29093
153	29108
153	29114
153	29121
153	29207
153	29214
153	29226
153	29510
153	29512
153	28166
153	29514
153	28974
153	28069
153	25289
153	28018
153	24597
153	24600
153	24628
153	24676
153	24722
153	24805
153	24827
153	24859
153	24930
153	25029
153	25219
153	25249
153	25272
153	28057
153	29529
153	25904
153	25946
153	25989
153	25992
153	26182
153	26216
153	26217
153	26251
153	26261
153	26264
153	27988
153	28012
153	28014
153	25298
153	29609
153	32899
153	29966
153	37440
153	37441
153	37442
153	37443
153	37549
153	37569
153	37570
153	37573
153	37577
153	37580
153	37589
153	37590
153	37603
153	37619
153	37622
153	37633
153	37650
153	37656
153	37661
153	37675
153	37842
153	38231
153	38919
153	40338
153	40642
153	40906
153	41586
153	36038
153	36030
153	35990
153	35799
153	29985
153	29992
153	30046
153	30049
153	30050
153	30051
153	30054
153	30056
153	30098
153	30161
153	30298
153	30528
153	31594
153	29753
153	32747
153	33540
153	33577
153	34880
153	35204
153	35421
153	35426
153	35517
153	35529
153	35530
153	35545
153	35563
153	35689
153	35778
153	24547
153	24427
153	35691
153	24356
153	8221
153	8243
153	8397
153	8440
153	8492
153	8495
153	8788
153	8880
153	12297
153	12422
153	12768
153	12835
153	13757
153	13764
153	14546
153	14569
153	14722
153	15627
153	15828
153	15886
153	16040
153	16283
153	16313
155	16180
155	25098
155	21085
155	16213
155	12347
155	18964
156	16774
156	17433
156	24394
156	26191
156	34130
156	16190
156	34731
156	36048
156	36432
156	38799
156	26193
156	16189
156	18996
156	15909
156	13701
158	35692
158	37432
158	33823
158	31137
158	22309
158	30960
158	30927
158	30853
158	30732
158	25109
158	24508
158	22185
158	5908
159	35295
159	37470
159	37469
159	37468
159	35563
159	35517
159	35294
159	34682
160	40776
160	15438
160	15385
161	18064
161	37316
161	28748
161	21233
161	21232
161	14546
161	36677
163	28415
163	31606
163	30716
163	30317
163	30297
163	29947
163	29785
163	28361
163	26290
163	26822
163	26755
163	31770
163	25660
163	39255
163	25091
163	25088
163	24913
163	28241
163	33765
163	35301
163	34530
163	24858
163	35489
163	35321
163	35320
163	35318
163	35317
163	35314
163	35313
163	35312
163	35311
163	35309
163	35308
163	35306
163	35305
163	35303
163	35302
163	35300
163	34281
163	22285
163	19441
163	20908
163	12037
163	10094
163	8396
163	7843
163	7718
164	29578
164	28257
164	21964
164	21936
165	31305
165	32764
165	30967
165	28043
166	35696
166	30161
166	7880
166	7758
169	29704
169	23166
169	29568
169	28037
169	25983
169	23201
169	16743
170	31078
170	17197
170	16525
170	16090
170	24467
171	43442
171	43447
171	43455
171	43458
171	43486
171	43513
171	43531
171	43535
171	43537
171	43538
171	43560
171	43437
171	43514
171	43436
171	43365
171	43382
176	1283
176	6656
176	7762
177	16971
177	28410
177	21901
177	17973
177	15651
180	25917
180	20390
180	17783
180	36692
180	17664
185	12750
185	24903
185	22089
185	21980
185	21962
185	18534
185	18310
185	4864
185	35897
187	43486
187	43468
187	43563
187	43550
187	43312
187	1747
188	42184
188	41778
188	41774
189	32077
189	31281
189	31396
189	31461
189	31771
189	31778
189	31782
189	32060
189	32233
189	33836
189	32738
189	33137
189	33190
189	31208
189	34492
189	34494
189	34539
189	34736
189	34963
189	32296
189	31194
189	30853
189	31063
189	27024
189	27409
189	27452
189	27474
189	27489
189	27491
189	27735
189	28214
189	28215
189	31191
189	28747
189	29514
189	29616
189	29823
189	30133
189	30337
189	30481
189	30641
189	35248
189	31002
189	29063
189	35269
189	36052
189	35603
189	39100
189	39216
189	39255
189	39386
189	39390
189	39393
189	39396
189	39398
189	39399
189	39096
189	39503
189	39531
189	39617
189	39631
189	39682
189	39732
189	39905
189	40098
189	40281
189	26676
189	39526
189	35458
189	39093
189	38391
189	35915
189	36051
189	36606
189	36608
189	36611
189	36681
189	36682
189	36729
189	37006
189	38540
189	37069
189	37252
189	37315
189	38027
189	38130
189	38203
189	38204
189	38207
189	38239
189	38383
189	37111
189	26633
189	28381
189	25866
189	5418
189	5447
189	5716
189	6684
189	6835
189	6973
189	7601
189	8106
189	8172
189	5372
189	8252
189	11626
189	11685
189	11801
189	12376
189	12600
189	12798
193	24530
193	25352
193	25740
193	39883
193	39219
193	17943
193	26229
193	14912
193	279
194	23424
194	23432
194	24717
194	26193
194	26237
194	26663
194	28362
194	33025
194	29840
194	23421
194	34423
194	34629
194	35734
194	38584
194	38508
194	29407
194	23418
194	12372
194	23383
194	23401
195	34554
195	40885
195	39370
195	35563
195	35529
195	29411
196	29349
196	14006
196	15939
198	16434
198	16641
198	15566
198	31002
198	16944
198	14387
199	28052
199	28043
199	27833
199	27694
199	27670
199	25041
199	26109
199	25939
199	25641
199	25633
199	25146
199	25137
199	26390
199	24951
199	24720
199	24528
199	24417
199	24386
199	23469
199	22482
199	23174
199	23133
199	23038
199	22993
199	22634
199	22516
199	29167
199	25029
199	29536
199	39588
199	30499
199	40400
199	22309
199	40344
199	40271
199	39981
199	39910
199	39881
199	39345
199	38432
199	38412
199	38274
199	38149
199	38127
199	37708
199	36063
199	36024
199	34907
199	34897
199	34802
199	40405
199	32513
199	31614
199	31439
199	31063
199	30847
199	30682
199	30620
199	29641
199	22147
199	32626
199	22087
199	8327
199	5716
199	5659
199	5583
199	4972
199	4875
199	4783
199	4491
199	4444
199	3732
202	21556
202	28126
202	26187
202	20223
204	5529
204	14468
204	17894
205	27980
205	28241
205	28580
205	28710
205	31501
205	31023
205	31339
205	27953
205	31580
205	29850
205	27857
205	24607
205	25744
205	25218
205	31646
205	24060
205	23714
205	23526
205	23448
205	22611
205	22481
205	22476
205	21753
205	20883
205	26052
205	31777
205	33825
205	32073
205	20866
205	41727
205	40735
205	40565
205	40458
205	40283
205	39989
205	39947
205	39904
205	39072
205	38391
205	31815
205	38167
205	37548
205	37264
205	36176
205	36104
205	35198
205	34737
205	34511
205	34259
205	33934
205	33836
205	32554
205	37961
205	20591
205	22118
205	20245
205	12517
205	12158
205	12104
205	12061
205	11708
205	8876
205	20436
205	8037
207	7950
207	16036
207	32369
207	43248
207	43318
208	40770
208	43259
208	35373
208	33247
208	26407
208	8915
209	8538
209	20235
209	21397
210	2174
210	4626
210	5643
212	401
212	1391
212	6772
212	18874
214	21994
214	21993
214	33794
216	24484
216	24385
216	21396
216	21196
216	20396
216	19686
216	24861
216	19668
216	19514
216	19427
216	40210
216	19709
216	25140
216	28688
216	27948
216	29298
216	29553
216	29634
216	30412
216	31030
216	33078
216	34619
216	36394
216	36718
216	39953
216	19400
216	25768
216	19090
216	18003
216	18874
216	18948
216	251
216	1429
217	34977
217	40492
217	28858
217	34774
218	20404
218	21613
218	22015
218	22998
218	23038
218	28180
218	24273
218	24495
218	24588
218	24623
218	25788
218	25897
218	28052
218	20305
218	24202
218	28656
218	29428
218	29467
218	29492
218	29508
218	29516
218	29525
218	29718
218	30279
218	31412
218	34614
218	34897
218	35452
218	35807
218	18915
218	28746
218	18746
218	17967
218	4492
218	18371
218	1648
218	3810
220	37345
220	14651
220	30422
220	14298
222	21158
222	1520
222	3105
222	4863
223	40189
223	20914
223	21196
223	21226
223	29498
223	24285
223	24722
223	25266
223	21501
223	18583
223	21042
223	14481
225	41891
225	42614
225	42485
225	42178
225	42114
225	42108
225	41864
225	41927
226	37744
226	37564
226	30624
226	25734
227	30099
227	19283
227	30078
227	28322
227	25960
227	21498
227	20021
227	19726
227	16784
227	17661
227	15543
228	40526
228	33176
228	26360
228	33504
229	4510
229	5616
229	16691
230	27643
230	27642
230	26439
230	24849
230	18472
230	23810
230	18565
230	18486
230	32016
230	23811
230	32017
230	37712
230	33254
230	35448
230	36571
230	36585
230	36599
230	36601
230	40496
230	36606
230	36618
230	39697
230	18419
230	32218
230	17115
230	2852
230	15863
230	16102
230	263
231	34907
231	33875
231	14238
233	1099
233	1445
233	1104
233	1195
233	1261
233	1283
233	1427
233	1501
233	2310
233	1540
233	1563
233	1569
233	1572
233	2041
233	2122
233	1092
233	1534
233	1043
233	475
233	979
233	2337
233	311
233	321
233	333
233	478
233	518
233	573
233	591
233	660
233	685
233	724
233	808
233	826
233	847
233	864
233	904
233	972
233	1008
233	2367
233	2384
233	2409
233	28967
233	28835
233	28831
233	28786
233	28372
233	28359
233	28155
233	28043
233	28007
233	27978
233	27956
233	27945
233	27927
233	27912
233	27907
233	27704
233	27700
233	27614
233	27613
233	27605
233	27576
233	27549
233	27539
233	27471
233	27461
233	27437
233	27398
233	27392
233	27312
233	29291
233	29717
233	29733
233	29744
233	31636
233	31612
233	31568
233	31565
233	31476
233	31466
233	31455
233	31319
233	31302
233	31230
233	31223
233	31199
233	31168
233	31104
233	27311
233	31100
233	31066
233	31005
233	31002
233	30986
233	30837
233	30687
233	30677
233	30662
233	30515
233	30116
233	30082
233	29969
233	29968
233	29926
233	31095
233	27291
233	27260
233	27251
233	23575
233	23571
233	23469
233	23353
233	23318
233	23258
233	23096
233	22596
233	22519
233	22515
233	22497
233	22495
233	22492
233	22483
233	23744
233	22480
233	22466
233	22396
233	22384
233	22347
233	22338
233	21838
233	21830
233	21675
233	21599
233	21552
233	21464
233	21437
233	20986
233	20665
233	22471
233	31644
233	24417
233	24486
233	27137
233	27136
233	27135
233	27125
233	27116
233	27014
233	26937
233	26801
233	26688
233	26646
233	26599
233	26294
233	26284
233	26203
233	24485
233	26130
233	25342
233	25155
233	25154
233	25153
233	25088
233	24993
233	24901
233	24883
233	24846
233	24780
233	24729
233	24583
233	24522
233	24518
233	25492
233	20661
233	31654
233	31702
233	39224
233	39223
233	39220
233	39218
233	39215
233	39210
233	39208
233	39207
233	39203
233	39201
233	39199
233	39197
233	39195
233	39193
233	39191
233	39175
233	38987
233	38958
233	38913
233	38893
233	38873
233	38861
233	38739
233	38476
233	38431
233	38391
233	38240
233	38239
233	38149
233	39230
233	39231
233	39232
233	39233
233	435
233	40887
233	40854
233	40763
233	40356
233	40325
233	40323
233	40294
233	40211
233	40171
233	40123
233	40116
233	40113
233	40087
233	38079
233	40034
233	39849
233	39651
233	39650
233	39579
233	39578
233	39577
233	39540
233	39527
233	39508
233	39424
233	39302
233	39241
233	39240
233	39239
233	39957
233	37952
233	37945
233	37940
233	34445
233	34428
233	33917
233	33897
233	33892
233	33888
233	33876
233	33875
233	33735
233	33730
233	33710
233	33705
233	33704
233	33686
233	34463
233	33598
233	33047
233	33039
233	32915
233	32815
233	32771
233	32484
233	32418
233	32409
233	32135
233	32134
233	32067
233	32003
233	31974
233	31906
233	33556
233	31683
233	34477
233	34516
233	37935
233	37905
233	37116
233	36724
233	36723
233	36721
233	36693
233	36692
233	36681
233	36551
233	36194
233	36085
233	35923
233	35631
233	34478
233	35470
233	35149
233	35052
233	34977
233	34963
233	34919
233	34897
233	34871
233	34808
233	34564
233	34554
233	34544
233	34539
233	34538
233	34530
233	35204
233	20634
233	451
233	19997
233	8464
233	8416
233	8374
233	8367
233	8325
233	8323
233	8321
233	8225
233	8155
233	8126
233	7953
233	7914
233	7889
233	7840
233	7758
233	7747
233	7559
233	7540
233	7284
233	6896
233	6888
233	6790
233	6763
233	6744
233	6684
233	6629
233	6600
233	6088
233	5832
233	8465
233	8534
233	8606
233	8641
233	10609
233	10004
236	25919
236	28329
236	28064
236	28015
236	26132
236	28370
236	26067
236	25960
236	25895
236	22837
236	25650
236	25351
236	24997
236	24859
236	24825
236	23381
236	23196
236	21795
236	28805
236	21336
236	25894
236	28841
236	38053
236	29157
236	20990
236	40851
236	39232
236	38741
236	38733
236	38559
236	37940
236	35945
236	35762
236	34919
236	28997
236	34791
236	33881
236	33120
236	32899
236	32166
236	31716
236	31216
236	31063
236	30061
236	29957
236	29465
236	34543
236	20915
236	15752
236	20436
236	10632
236	10615
236	10614
236	10590
236	10413
236	10186
236	9836
236	9825
237	28168
237	19529
237	19971
237	20062
237	21542
237	21596
237	22323
237	24891
237	25456
237	28140
237	28332
237	19238
237	28362
237	31716
237	32724
237	33641
237	33821
237	34474
237	34587
237	34598
237	37180
237	37564
237	28361
237	18203
237	35429
237	17501
237	1695
237	17936
237	2063
237	2228
238	29600
238	36349
238	28406
238	13087
238	20028
239	13645
239	14804
239	19686
240	41758
240	41624
240	41084
240	41004
240	5791
240	23116
241	31218
241	28169
241	26663
241	26609
242	15571
242	22426
242	26191
243	26167
243	13726
243	13364
245	1577
245	2559
245	15556
246	30334
246	22604
246	4964
246	12637
247	4600
247	6371
247	6788
247	6888
251	43044
251	43060
251	43042
251	43098
251	43201
251	43095
251	43025
251	42829
251	42969
252	29837
252	23629
252	22347
252	22698
252	18806
253	27468
253	28196
253	28361
253	31724
253	35305
253	36681
253	36682
253	36683
253	36686
253	36725
253	36695
253	36696
253	36721
253	36722
253	36723
253	36724
253	27141
253	37454
253	38391
253	40450
253	36694
253	27062
253	36684
253	26930
253	26988
253	2355
253	2436
253	4400
254	39514
254	37085
254	39522
254	30593
255	38540
255	34759
255	30476
255	30404
255	30343
255	39901
255	13794
255	7839
256	33508
256	33500
256	33490
256	17455
257	27812
257	32713
257	28990
257	28361
257	28064
257	28062
257	24968
257	35773
257	20539
257	19232
258	39939
258	31761
258	31603
258	19566
258	17787
258	17532
258	14456
258	14541
259	23740
259	3255
259	14230
261	42958
261	42959
261	43043
261	43057
261	43058
261	43124
261	43183
261	43180
261	43192
261	43613
261	43619
261	42950
261	43134
261	42945
261	4638
261	42921
261	910
261	1082
262	32835
262	35984
262	32944
262	32943
262	32942
262	32703
262	18404
262	28469
263	39647
263	30662
263	28812
263	23254
263	23242
263	27238
263	21069
263	20762
266	43527
266	43505
